id,cleabs,code_insee,nom_commune,iris,code_iris,nom_iris,type_iris,area_km2,bin_count,trilib_count,green_area_m2,CODE_IRIS,COM,P22_POP,P22_PMEN,bin_density,population_density,trilib_density,green_ratio,arrondissement_code,distance_to_paris_centroid_m
iris_ge.15157,IRIS____0000000751135113,75113,Paris 13e Arrondissement,5113,751135113,Maison Blanche 13,H,0.05175317894974043,3,0,0.0,751135113,75113,2253.9001787372,2253.9001787372,57.96745361117661,43550.951351723765,0.0,0.0,13,3580.8585450762102
iris_ge.15158,IRIS____0000000751135114,75113,Paris 13e Arrondissement,5114,751135114,Maison Blanche 14,H,0.07042721163278504,7,3,1380.5395010958998,751135114,75113,2631.56225323529,2511.56245234631,99.39339976284656,37365.702719518915,42.59717132693424,0.019602359217260786,13,3542.212442612725
iris_ge.15159,IRIS____0000000751135115,75113,Paris 13e Arrondissement,5115,751135115,Maison Blanche 15,H,0.040480365790483384,5,1,0.0,751135115,75113,1756.43631160267,1756.43631160267,123.51667042434336,43389.83300431525,24.703334084868672,0.0,13,3797.75660969272
iris_ge.15160,IRIS____0000000751135116,75113,Paris 13e Arrondissement,5116,751135116,Maison Blanche 16,H,0.06466092817789305,3,1,0.0,751135116,75113,2758.2441201686,2758.2441201686,46.39586972439519,42657.044955807134,15.465289908131728,0.0,13,3623.7580452730144
iris_ge.15161,IRIS____0000000751135117,75113,Paris 13e Arrondissement,5117,751135117,Maison Blanche 17,H,0.05603339674996733,1,1,0.0,751135117,75113,1863.26264408754,1569.26313190953,17.846499730548338,33252.716275649065,17.846499730548338,0.0,13,3272.1327275099275
iris_ge.15162,IRIS____0000000751135118,75113,Paris 13e Arrondissement,5118,751135118,Maison Blanche 18,H,0.06997114568607679,2,1,0.0,751135118,75113,1799.31841115387,1678.65194470439,28.583210699063486,25715.148630357606,14.291605349531743,0.0,13,2977.0485017374685
iris_ge.15163,IRIS____0000000751135119,75113,Paris 13e Arrondissement,5119,751135119,Maison Blanche 19,H,0.04927531960686733,2,0,4227.145766424975,751135119,75113,1778.40710237405,1778.40710237405,40.588270476103965,36091.23424389113,0.0,0.08578626785478732,13,3025.6184083329817
iris_ge.15164,IRIS____0000000751135120,75113,Paris 13e Arrondissement,5120,751135120,Maison Blanche 20,H,0.066096702033537,2,0,0.0,751135120,75113,1797.46771335909,1797.46771335909,30.258695796731494,27194.514371489633,0.0,0.0,13,3149.1479085174947
iris_ge.15165,IRIS____0000000751135125,75113,Paris 13e Arrondissement,5125,751135125,Maison Blanche 25,H,0.08767010583791911,12,1,1503.037118250951,751135125,75113,2703.08410317428,2703.08410317428,136.87675958992347,30832.44941179415,11.406396632493623,0.017144237524130565,13,3436.766902405604
iris_ge.15166,IRIS____0000000751135201,75113,Paris 13e Arrondissement,5201,751135201,Croulebarbe 1,H,0.12844456387716519,23,0,2415.3702143190712,751135201,75113,3328.97846538557,3328.97846538557,179.06557744238586,25917.62831293629,0.0,0.018804767920181903,13,2663.7219583829874
iris_ge.15168,IRIS____0000000751135202,75113,Paris 13e Arrondissement,5202,751135202,Croulebarbe 2,H,0.07242810318218973,6,0,672.3141799015407,751135202,75113,1587.91596462915,1587.91596462915,82.84077224702767,21924.03079554378,0.0,0.009282504309278454,13,2919.4370693982605
iris_ge.15170,IRIS____0000000751135203,75113,Paris 13e Arrondissement,5203,751135203,Croulebarbe 3,H,0.13844933450975788,10,2,34200.13831378703,751135203,75113,2835.18719198244,2740.18734961199,72.22858842485229,20478.15687971123,14.445717684970457,0.2470227714339545,13,2638.906636536901
iris_ge.15171,IRIS____0000000751145301,75114,Paris 14e Arrondissement,5301,751145301,Montparnasse 1,H,0.11371506949822496,1,0,13.742984598407675,751145301,75114,1527.39057529251,1203.39016522308,8.793909236590753,13431.734087946468,0.0,0.00012085455919826172,14,2531.440015459946
iris_ge.15173,IRIS____0000000751135204,75113,Paris 13e Arrondissement,5204,751135204,Croulebarbe 4,H,0.08105010233370599,5,1,209.5238738702179,751135204,75113,2724.54980624671,2538.55011486878,61.69023673052994,33615.624506295804,12.338047346105988,0.002585115475950288,13,2623.127371400317
iris_ge.15175,IRIS____0000000751135205,75113,Paris 13e Arrondissement,5205,751135205,Croulebarbe 5,H,0.05787203924221578,4,0,0.0,751135205,75113,2467.52817480439,2461.52818475994,69.11800676762967,42637.65727136168,0.0,0.0,13,2669.4101833282216
iris_ge.15176,IRIS____0000000751135206,75113,Paris 13e Arrondissement,5206,751135206,Croulebarbe 6,H,0.12126959129595496,5,1,3253.712255831718,751135206,75113,3664.09083993243,3321.09140905808,41.23045148059948,30214.423919268607,8.246090296119895,0.026830405059180305,13,2310.7170339527947
iris_ge.15177,IRIS____0000000751135207,75113,Paris 13e Arrondissement,5207,751135207,Croulebarbe 7,H,0.0813080182854352,12,1,0.0,751135207,75113,2988.92408746247,2689.92458358075,147.5869201223611,36760.50837901038,12.298910010196758,0.0,13,2290.869448891842
iris_ge.15181,IRIS____0000000751145303,75114,Paris 14e Arrondissement,5303,751145303,Montparnasse 3,H,0.053226245570644336,1,0,4376.21480108936,751145303,75114,1853.56330405381,1843.56329139734,18.787723786994402,34824.235378271704,0.0,0.08221911491542354,14,2631.7146465230585
iris_ge.15182,IRIS____0000000751145304,75114,Paris 14e Arrondissement,5304,751145304,Montparnasse 4,H,0.04136641116910949,2,0,0.0,751145304,75114,1402.58375336476,1402.58375336476,48.34840498548027,33906.3436668672,0.0,0.0,14,2612.1192314518976
iris_ge.15183,IRIS____0000000751145305,75114,Paris 14e Arrondissement,5305,751145305,Montparnasse 5,H,0.27912481794879,20,0,195134.696633028,751145305,75114,2064.44085760525,2064.44085760525,71.65253217888107,7396.120749047852,0.0,0.6990947564857118,14,2359.691012732208
iris_ge.15184,IRIS____0000000751145306,75114,Paris 14e Arrondissement,5306,751145306,Montparnasse 6,H,0.06416578805162951,18,0,1150.4242813686192,751145306,75114,1930.39494385818,1930.39494385818,280.52332164169354,30084.48898507929,0.0,0.017928935594821296,14,2261.116216927334
iris_ge.15185,IRIS____0000000751145307,75114,Paris 14e Arrondissement,5307,751145307,Montparnasse 7,H,0.05260261252577213,7,0,0.0,751145307,75114,1848.67567276231,1843.67566643408,133.07323845503717,35144.179803932166,0.0,0.0,14,2005.5940019097063
iris_ge.15186,IRIS____0000000751145308,75114,Paris 14e Arrondissement,5308,751145308,Montparnasse 8,H,0.05444218472676253,7,3,0.5696279822899317,751145308,75114,1583.83667310796,1583.83667310796,128.57676515246385,29092.085136865975,55.10432792248451,1.0462989043309199e-05,14,2058.0544042917572
iris_ge.15187,IRIS____0000000751145309,75114,Paris 14e Arrondissement,5309,751145309,Montparnasse 9,H,0.06237575530184202,2,1,702.4168100540666,751145309,75114,1899.82759849557,1761.82742383637,32.06373999516023,30457.789076895813,16.031869997580117,0.011261054982901721,14,1986.0347187533825
iris_ge.15188,IRIS____0000000751145310,75114,Paris 14e Arrondissement,5310,751145310,Montparnasse 10,H,0.14842395138855163,5,1,0.0,751145310,75114,1874.39032002518,1585.38995425338,33.68728532843564,12628.624305509205,6.737457065687128,0.0,14,2189.2654374816543
iris_ge.15190,IRIS____0000000751145401,75114,Paris 14e Arrondissement,5401,751145401,Parc de Montsouris 1,H,0.45865042508745907,36,0,5481.8177539975495,751145401,75114,5738.35270248072,1416.07500979031,78.49115149764712,12511.38642548186,0.0,0.011952060772542036,14,4230.016773522069
iris_ge.15192,IRIS____0000000751145402,75114,Paris 14e Arrondissement,5402,751145402,Parc de Montsouris 2,H,0.33175842230019026,43,2,154064.49156032995,751145402,75114,4108.89408971305,3945.89388341269,129.61238392040465,12385.199028934172,6.0284829730420775,0.46438758206091696,14,3837.077226462596
iris_ge.15193,IRIS____0000000751145501,75114,Paris 14e Arrondissement,5501,751145501,Petit Montrouge 1,H,0.13981407292470527,21,1,8005.3067334072275,751145501,75114,2554.77619080707,2554.77619080707,150.19947249022084,18272.66838999037,7.152355832867659,0.05725680230857993,14,4116.253906899579
iris_ge.15194,IRIS____0000000751145502,75114,Paris 14e Arrondissement,5502,751145502,Petit Montrouge 2,H,0.07293240520358646,4,1,2155.9934167956026,751145502,75114,3195.34819946433,2754.68097506949,54.845304893404226,43812.46156005284,13.711326223351056,0.029561529073081787,14,3833.5161451806966
iris_ge.15196,IRIS____0000000751145503,75114,Paris 14e Arrondissement,5503,751145503,Petit Montrouge 3,H,0.22921317511104788,29,1,31514.479022586263,751145503,75114,2753.93346131845,2753.93346131845,126.51977787031765,12014.725855022252,4.362750961045436,0.13748982364263446,14,4136.579627159779
iris_ge.15198,IRIS____0000000751145504,75114,Paris 14e Arrondissement,5504,751145504,Petit Montrouge 4,H,0.07767237927202139,8,1,4036.803676219954,751145504,75114,2670.10906241312,2630.10901178726,102.99671614259027,34376.55814639024,12.874589517823784,0.051972190295373935,14,3867.4530333153048
iris_ge.15199,IRIS____0000000751145515,75114,Paris 14e Arrondissement,5515,751145515,Petit Montrouge 15,H,0.1419812420301188,15,1,3509.775836474573,751145515,75114,2867.37185788582,2750.03837604998,105.64775871461961,20195.427345800777,7.043183914307974,0.02471999671428453,14,2839.193931979697
iris_ge.15200,IRIS____0000000751145516,75114,Paris 14e Arrondissement,5516,751145516,Petit Montrouge 16,H,0.059152070409096036,1,0,0.0,751145516,75114,2332.46311350317,2332.46311350317,16.905579011588177,39431.6394569428,0.0,0.0,14,2772.7179499272142
iris_ge.15202,IRIS____0000000751145601,75114,Paris 14e Arrondissement,5601,751145601,Plaisance 1,H,0.17327275505593254,12,1,37052.82552865195,751145601,75114,2167.63640891022,2167.63640891022,69.25497315562619,12509.966775852936,5.771247762968849,0.21384103644390764,14,4199.124761816661
iris_ge.15203,IRIS____0000000751145602,75114,Paris 14e Arrondissement,5602,751145602,Plaisance 2,H,0.034009281175178874,17,1,0.0,751145602,75114,1665.45705008695,1665.45705008695,499.8635493774322,48970.66308189004,29.40373819867248,0.0,14,4161.835019728002
iris_ge.15204,IRIS____0000000751145603,75114,Paris 14e Arrondissement,5603,751145603,Plaisance 3,H,0.18102102900453088,10,1,22624.570305871002,751145603,75114,2397.66698964198,2397.66698964198,55.24220061609364,13245.240085238756,5.5242200616093635,0.1249831051689841,14,4377.77191199247
iris_ge.15205,IRIS____0000000751145604,75114,Paris 14e Arrondissement,5604,751145604,Plaisance 4,H,0.07750038854797017,12,0,10878.773950224018,751145604,75114,2021.36314831778,2021.36314831778,154.83793339400353,26081.97437702681,0.0,0.14037057302610062,14,3894.3719127834015
iris_ge.15206,IRIS____0000000751145605,75114,Paris 14e Arrondissement,5605,751145605,Plaisance 5,H,0.07323858878314744,3,2,7916.1081100813835,751145605,75114,2557.97817120711,2557.97817120711,40.962012647222316,34926.64473343475,27.308008431481543,0.10808657350731093,14,4069.35979126489
iris_ge.15207,IRIS____0000000751145606,75114,Paris 14e Arrondissement,5606,751145606,Plaisance 6,H,0.07806724944538963,0,0,10865.378473590898,751145606,75114,2821.58298683649,2725.58286533443,0.0,36142.97937844309,0.0,0.13917972710427762,14,3912.057951496827
iris_ge.15208,IRIS____0000000751145607,75114,Paris 14e Arrondissement,5607,751145607,Plaisance 7,H,0.10380169995718048,0,1,0.0,751145607,75114,3285.75195522046,2843.08472829433,0.0,31654.124706781047,9.633753593751477,0.0,14,3663.3266810882315
iris_ge.15209,IRIS____0000000751145608,75114,Paris 14e Arrondissement,5608,751145608,Plaisance 8,H,0.048970208752172326,2,1,0.0,751145608,75114,2037.74982215213,2037.74982215213,40.841157327336894,41612.03054013396,20.420578663668447,0.0,14,3649.7370020078165
iris_ge.15210,IRIS____0000000751145609,75114,Paris 14e Arrondissement,5609,751145609,Plaisance 9,H,0.04690514546797597,10,0,3454.8044419155394,751145609,75114,2466.9742099618,2402.30746145,213.1962261331734,52594.95915317228,0.0,0.07365512690445174,14,3616.5774654638453
iris_ge.15211,IRIS____0000000751145610,75114,Paris 14e Arrondissement,5610,751145610,Plaisance 10,H,0.04149773598376791,6,1,5548.830356733742,751145610,75114,2249.26877961961,2249.26877961961,144.5862010965354,54202.204681706615,24.0977001827559,0.13371405030154415,14,3525.628038906677
iris_ge.15212,IRIS____0000000751145611,75114,Paris 14e Arrondissement,5611,751145611,Plaisance 11,H,0.024845764485523024,0,0,847.0159455381862,751145611,75114,1760.52230434367,1760.52230434367,0.0,70858.0452563446,0.0,0.034090959287315155,14,3477.045810783185
iris_ge.15213,IRIS____0000000751145612,75114,Paris 14e Arrondissement,5612,751145612,Plaisance 12,H,0.038941461119534414,0,0,0.0,751145612,75114,1980.2238457063,1980.2238457063,0.0,50851.29804523307,0.0,0.0,14,3444.2836388133023
iris_ge.15214,IRIS____0000000751145613,75114,Paris 14e Arrondissement,5613,751145613,Plaisance 13,H,0.06237755485671072,0,1,4818.825381801087,751145613,75114,2170.33417304446,2025.33398952574,0.0,34793.51151275483,16.031407487791544,0.0772525533081659,14,3269.739806120523
iris_ge.15215,IRIS____0000000751145614,75114,Paris 14e Arrondissement,5614,751145614,Plaisance 14,H,0.03967933960790909,2,0,1887.9898983668572,751145614,75114,1875.00612537475,1826.00606335808,50.404064678570144,47253.96500805205,0.0,0.047581182474885075,14,3168.9894354889807
iris_ge.15216,IRIS____0000000751145615,75114,Paris 14e Arrondissement,5615,751145615,Plaisance 15,H,0.03971532900636304,0,1,0.0,751145615,75114,2165.46810789881,2165.46810789881,0.0,54524.74301677992,25.179194659064354,0.0,14,3264.651789542857
iris_ge.15217,IRIS____0000000751145618,75114,Paris 14e Arrondissement,5618,751145618,Plaisance 18,H,0.1067580515418134,5,2,15766.157075491968,751145618,75114,2968.05048402458,2968.05048402458,46.834875007452474,27801.654687020004,18.73395000298099,0.14768119919570577,14,3035.076803202222
iris_ge.15218,IRIS____0000000751145619,75114,Paris 14e Arrondissement,5619,751145619,Plaisance 19,H,0.052851493333238436,11,0,4098.867035081176,751145619,75114,1891.36616424837,1891.36616424837,208.1303536806986,35786.42806406541,0.0,0.07755442233650924,14,3033.7833702084076
iris_ge.15219,IRIS____0000000751145620,75114,Paris 14e Arrondissement,5620,751145620,Plaisance 20,H,0.044229938506088536,3,2,0.0,751145620,75114,2370.4890593447,2362.48904921953,67.82736086298267,53594.672283308435,45.218240575321786,0.0,14,3084.898112328326
iris_ge.15220,IRIS____0000000751145621,75114,Paris 14e Arrondissement,5621,751145621,Plaisance 21,H,0.05014722895506474,5,0,2.3900678398343596,751145621,75114,2118.97832856593,2118.97832856593,99.7064065988638,42255.142960435085,0.0,4.766101516747854e-05,14,2914.4751777283705
iris_ge.15221,IRIS____0000000751145622,75114,Paris 14e Arrondissement,5622,751145622,Plaisance 22,H,0.044681666854963865,5,2,0.0,751145622,75114,1587.64639180046,1567.64636648754,111.9027187644977,35532.38953582328,44.76108750579908,0.0,14,2779.5802884910026
iris_ge.15222,IRIS____0000000751145623,75114,Paris 14e Arrondissement,5623,751145623,Plaisance 23,H,0.08120842474448267,4,1,1035.0353829035525,751145623,75114,3527.21698246769,3478.55025420623,49.25597328831035,43434.126367625795,12.313993322077588,0.012745418793188365,14,2811.2663805065663
iris_ge.15223,IRIS____0000000751145624,75114,Paris 14e Arrondissement,5624,751145624,Plaisance 24,H,0.12020796922760246,16,0,11539.115888057655,751145624,75114,2535.83304166085,2535.83304166085,133.1026561949941,21095.38209450564,0.0,0.09599293592764575,14,2634.6806369054266
iris_ge.15225,IRIS____0000000751155914,75115,Paris 15e Arrondissement,5914,751155914,Grenelle 14,H,0.050478598770786094,4,0,0.0,751155914,75115,1967.63483943351,1967.63483943351,79.24150228819255,38979.58515782447,0.0,0.0,15,3306.714849576841
iris_ge.15226,IRIS____0000000751155701,75115,Paris 15e Arrondissement,5701,751155701,Saint-Lambert 1,H,0.3043918534989579,10,1,58962.90132669552,751155701,75115,4487.67646247633,4367.34322743689,32.852390381184215,14743.08990497242,3.2852390381184216,0.1937072252391846,15,4620.727594374863
iris_ge.15228,IRIS____0000000751155702,75115,Paris 15e Arrondissement,5702,751155702,Saint-Lambert 2,H,0.11096506167931337,1,1,0.0,751155702,75115,1382.13678727124,1382.13678727124,9.011845574330218,12455.603289489312,9.011845574330218,0.0,15,3741.1271372275087
iris_ge.15229,IRIS____0000000751155703,75115,Paris 15e Arrondissement,5703,751155703,Saint-Lambert 3,H,0.10052858657704307,1,1,5460.163508587994,751155703,75115,3774.98050050262,3529.98070063006,9.9474192769399,37551.313800772,9.9474192769399,0.05431453574057202,15,4099.600014286385
iris_ge.15230,IRIS____0000000751155704,75115,Paris 15e Arrondissement,5704,751155704,Saint-Lambert 4,H,0.17234443214997036,7,1,83824.3671280631,751155704,75115,2556.41729304599,2551.41729713023,40.616339690676824,14833.187595068064,5.80233424152526,0.486376995661345,15,4281.956142499297
iris_ge.15231,IRIS____0000000751155705,75115,Paris 15e Arrondissement,5705,751155705,Saint-Lambert 5,H,0.11741708765241582,0,0,2871.9619249084276,751155705,75115,4059.20911522995,3983.2091773103,0.0,34570.8550296038,0.0,0.024459488668379843,15,4418.968695048775
iris_ge.15232,IRIS____0000000751166221,75116,Paris 16e Arrondissement,6221,751166221,Muette 21,H,0.15361772164446608,2,0,49777.95643006669,751166221,75116,1763.85763855686,1762.8576361516,13.019331224224338,11482.123414374966,0.0,0.32403785121402295,16,4073.401243795459
iris_ge.15233,IRIS____0000000751155706,75115,Paris 15e Arrondissement,5706,751155706,Saint-Lambert 6,H,0.06107956931212841,0,0,4955.274024246227,751155706,75115,2185.72897570061,2185.72897570061,0.0,35784.94413624812,0.0,0.08112817559213326,15,4663.534459950916
iris_ge.15234,IRIS____0000000751155707,75115,Paris 15e Arrondissement,5707,751155707,Saint-Lambert 7,H,0.08566789369361874,0,0,6597.168187656372,751155707,75115,2238.39042557163,2048.05724771146,0.0,26128.696867194765,0.0,0.07700864236548614,15,4420.626678347592
iris_ge.15235,IRIS____0000000751155708,75115,Paris 15e Arrondissement,5708,751155708,Saint-Lambert 8,H,0.08544496311279784,5,0,11633.810010806626,751155708,75115,3985.27191856929,3985.27191856929,58.5172000530843,46641.39082497165,0.0,0.13615559755638926,15,4779.535474953565
